id,business_id,title,description,start_at,end_at,active,estimated_value_per_redemption,cooldown_hours,max_per_day,deal_type,buy_qty,get_qty,repeat_days,percent_off,item_name,fixed_price_cents,min_spend_cents,amount_off_cents,custom_text,image_url,featured_at,created_at,cooldown_minutes,loyalty_redemptions_required,loyalty_reward_description,is_progressive
7ddba5c6-bcec-49b6-bf62-9c653738d4f7,d51e76ac-b85a-4965-a8a0-7d45d6916b13,"Spend $34, Get 15% Off","Spend $34, Get 15% Off at Saneh Bangkok.",2026-06-12 02:54:07.816186,2026-07-02 02:54:07.816186,True,,10,,SPEND_X_GET_PERCENT,,,,15.0,,,3438.0,,,,,2026-07-18 02:54:08.030298,,,,False
7ddbfae6-514c-4118-9818-3c21de5e67fe,5b1af575-b264-4776-bfdd-dbec75d59498,"Spend $28, Get $9 Off","Spend $28, Get $9 Off at Creek House Dim Sum Restaurant.",2026-07-06 02:54:07.816186,2026-08-22 02:54:07.816186,True,,7,,SPEND_X_GET_AMOUNT,,,,,,,2813.0,923.0,,,,2026-07-18 02:54:08.027217,,,,False
7e057f40-c70a-4789-b87a-6028e5a1f052,1541dffd-805b-4ead-9452-b3eda762b867,Signature Item for $17.73,Signature Item for $17.73 at Siam Orchid Traditional Thai Massage.,2026-06-07 03:53:28.667195,2026-07-21 03:53:28.667195,True,,20,,FIXED_PRICE_ITEM,,,,,Signature Item,1773.0,,,,,2026-06-07 03:53:28.667195,2026-07-18 03:53:28.843041,,,,False
7e15c0b8-c992-4127-84f6-b660f9dd606f,bc16485d-d1e3-40f2-868b-2f1210713f95,16% Off Your Order,16% Off Your Order at Whole Foods Market.,2026-05-27 19:36:19.388666,2026-07-04 19:36:19.388666,True,,14,,PERCENT_OFF,,,,16.0,,,,,,,2026-05-27 19:36:19.388666,2026-07-17 19:36:19.563377,,,,False
7e200284-41c1-43af-9d66-874212176df6,6d9008a3-0ebf-464f-ba14-89bb2998bbb3,Chef's Pick for $13.30,Chef's Pick for $13.30 at Cafe.,2026-06-30 03:53:28.667195,2026-09-06 03:53:28.667195,True,,24,,FIXED_PRICE_ITEM,,,,,Chef's Pick,1330.0,,,,,,2026-07-18 03:53:28.837569,,,,False
7e4555cc-784c-4f74-a67b-73b383069c26,49c047fe-6686-46a8-a3b9-d4442d7ef68f,"Spend $49, Get $7 Off","Spend $49, Get $7 Off at Melo's Italian Table.",2026-07-18 02:54:07.816186,2026-10-06 02:54:07.816186,True,,18,,SPEND_X_GET_AMOUNT,,,,,,,4903.0,746.0,,,,2026-07-18 02:54:08.022517,,,,False
7e542977-d27c-40fe-8f6c-13c83dde1ec2,e80b26f2-3120-4cbc-a263-8c4cf2a3bb11,Special Offer,Special Offer at Marvel Cake Walnut Creek.,2026-06-12 19:36:19.388666,2026-09-10 19:36:19.388666,True,,10,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-17 19:36:19.563590,,,,False
7e681a52-f5ad-4533-8d0f-c3839cd87821,e1f0733f-5568-4b7f-9a56-0715a64a99da,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Morucci's.,2026-06-22 19:36:19.388666,2026-07-21 19:36:19.388666,True,,19,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,,2026-07-17 19:36:19.558693,,,,False
7e6e803e-8ace-4045-a456-1ed686f3c6f1,75b0967d-ce0d-42bb-9e43-11e9f93ed656,"Spend $24, Get $5 Off","Spend $24, Get $5 Off at The Flamingo Nail & Spa.",2026-05-28 02:54:07.816186,2026-07-19 02:54:07.816186,True,,23,,SPEND_X_GET_AMOUNT,,,,,,,2370.0,461.0,,,,2026-07-18 02:54:08.026378,,,,False
7ea5b687-a0d2-4407-84c6-642b022e533f,1b8d9fdb-e9e5-4a32-a7fd-af68058ef253,Special Offer,Special Offer at Auburn Lounge.,2026-06-12 02:54:07.816186,2026-07-27 02:54:07.816186,True,,21,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 02:54:08.025019,,,,False
7eb5a5d7-516f-4f82-a476-8a520dd9c513,1ce88692-1bf7-4da5-b0bd-065564c1d954,"Spend $49, Get $9 Off","Spend $49, Get $9 Off at Pleasant Day Family Spa.",2026-06-17 03:53:28.667195,2026-07-25 03:53:28.667195,True,,5,,SPEND_X_GET_AMOUNT,,,,,,,4869.0,937.0,,,,2026-07-18 03:53:28.844160,,,,False
7ebddb68-6912-4f95-9f1b-f8cd717f3005,61c67725-aeff-4183-90af-88b96bab2474,31% Off Your Order,31% Off Your Order at Impact Hair Salon.,2026-05-30 03:53:28.667195,2026-07-16 03:53:28.667195,True,,7,,PERCENT_OFF,,,,31.0,,,,,,,,2026-07-18 03:53:28.840028,,,,False
7ec37d3d-19a2-4307-b7d5-947c2ae67009,75b0967d-ce0d-42bb-9e43-11e9f93ed656,"Spend $30, Get 16% Off","Spend $30, Get 16% Off at The Flamingo Nail & Spa.",2026-06-20 02:54:07.816186,2026-08-12 02:54:07.816186,True,,4,,SPEND_X_GET_PERCENT,,,,16.0,,,2967.0,,,,,2026-07-18 02:54:08.026372,,,,False
7ec67497-7d88-47d1-998e-92ea755f6a3d,5cd68cf2-a01a-4ff3-b907-b714bd0d79f0,Special Offer,Special Offer at Starbread.,2026-06-28 03:53:28.667195,2026-08-01 03:53:28.667195,True,,4,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-18 03:53:28.844881,,,,False
7edf334c-5d4d-464b-ab7a-41123d0aa2df,795025df-de54-40b5-8e1f-98c86ae0e542,35% Off Your Order,35% Off Your Order at C-blue Wet Bar & Bistro.,2026-06-06 02:54:07.816186,2026-07-17 02:54:07.816186,True,,22,,PERCENT_OFF,,,,35.0,,,,,,,,2026-07-18 02:54:08.024758,,,,False
7edf3d26-3d57-49bb-a6c3-703c8b41bdb0,d4cdcc77-5304-40c9-a955-7d8c0b9dd660,Special Offer,Special Offer at Babalou's Mediterranean.,2026-07-01 02:54:07.816186,2026-08-10 02:54:07.816186,True,,6,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 02:54:08.027097,,,,False
7ef919b7-a777-4414-9eb5-537f414a9f57,671e17f8-aab2-4854-98cb-29cf59c9d625,"Spend $51, Get $5 Off","Spend $51, Get $5 Off at Broadway Plaza.",2026-06-03 19:36:19.388666,2026-08-10 19:36:19.388666,True,,5,,SPEND_X_GET_AMOUNT,,,,,,,5108.0,463.0,,,,2026-07-17 19:36:19.558327,,,,False
7f1eee06-7c3e-4cb4-bac4-653ef868e636,f3f67940-cf72-4705-8340-333ee1b6ccee,"Spend $48, Get $10 Off","Spend $48, Get $10 Off at 360 Gourmet Burritos.",2026-07-16 19:36:19.388666,2026-09-16 19:36:19.388666,True,,22,,SPEND_X_GET_AMOUNT,,,,,,,4847.0,984.0,,,,2026-07-17 19:36:19.566093,,,,False
7f2b577c-52ed-4712-a838-48bf474e95f6,c91a0db9-2664-436c-ab5f-74ee53043ee6,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Cameo Electrolysis.,2026-05-27 19:36:19.388666,2026-06-27 19:36:19.388666,True,,15,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,2026-05-27 19:36:19.388666,2026-07-17 19:36:19.560677,,,,False
7f372fd6-a02d-4a30-80cc-408e28d996c5,79ab657c-5102-4942-a437-cf8cbd39932d,Weekday Special,Weekday Special at China Chef Restaurant.,2026-07-06 02:54:07.816186,2026-08-13 02:54:07.816186,True,,6,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.027606,,,,False
7f45bcf9-8f1f-45dd-9df8-74c9777090ca,91de784c-d395-49e1-9a55-07a72f44b040,Weekday Special,Weekday Special at El Tapatio Restaurant & Cantina.,2026-06-23 02:54:07.816186,2026-07-30 02:54:07.816186,True,,12,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.031011,,,,False
7f6afdc3-94db-45b4-98d0-9ba8b0d2f36a,d3b60c9a-5c9e-4a61-9e3c-e22e9d8a402e,Featured Item for $18.92,Featured Item for $18.92 at Tifa Chocolate & Gelato.,2026-07-15 03:53:28.667195,2026-08-10 03:53:28.667195,True,,24,,FIXED_PRICE_ITEM,,,,,Featured Item,1892.0,,,,,2026-07-15 03:53:28.667195,2026-07-18 03:53:28.837530,,,,False
7f71d120-ddff-4387-8eb2-8327341b0537,7c263587-ea06-43e0-8ba2-a13fbb06794a,26% Off Your Order,26% Off Your Order at Crumbl.,2026-06-28 19:36:19.388666,2026-09-02 19:36:19.388666,True,,5,,PERCENT_OFF,,,,26.0,,,,,,,2026-06-28 19:36:19.388666,2026-07-17 19:36:19.563708,,,,False
7f7290e6-4411-4c88-8d43-f67e28b00a8c,aa6ce10e-0116-494e-851e-869211bb0ae1,23% Off Your Order,23% Off Your Order at W Salon Suites Alamo.,2026-05-27 02:54:07.816186,2026-07-30 02:54:07.816186,True,,13,,PERCENT_OFF,,,,23.0,,,,,,,,2026-07-18 02:54:08.026445,,,,False
7f7509d2-a5e3-4410-a3b8-9ef05642f15b,43737b9b-4512-4df5-b24d-9ee6178cad91,Weekday Special,Weekday Special at Mary's Cafe.,2026-06-12 03:53:28.667195,2026-07-02 03:53:28.667195,True,,19,,STANDARD,,,,,,,,,,,2026-06-12 03:53:28.667195,2026-07-18 03:53:28.838237,,,,False
7f83e8ef-f3a2-45b1-8c8c-cbcd3096fefd,b4a626c1-c216-49b9-96ea-8150b72dd285,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Mizu Sushi AYCE.,2026-06-12 02:54:07.816186,2026-09-07 02:54:07.816186,True,,18,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,,2026-07-18 02:54:08.028552,,,,False
7f9712d3-fe1f-4932-b301-f06e31e30491,0098d1f4-79eb-48b0-9923-d4bd67963ee0,Weekday Special,Weekday Special at Salon Avalon.,2026-06-27 03:53:28.667195,2026-08-03 03:53:28.667195,True,,16,,STANDARD,,,,,,,,,,,,2026-07-18 03:53:28.839618,,,,False
7f9c0bfe-ab9d-4d0d-bfd9-e26bfef39090,030f9345-8294-4c74-9945-59d2c628871c,Special Offer,Special Offer at China Wall Buffet.,2026-06-07 02:54:07.816186,2026-07-17 02:54:07.816186,True,,11,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 02:54:08.028152,,,,False
7fd5defa-b4e5-470a-95e8-c9b1a6f6cb95,86902d8c-9d39-4239-9075-b8fca0367e66,Weekday Special,Weekday Special at T'zunun Restaurant.,2026-06-07 02:54:07.816186,2026-08-31 02:54:07.816186,True,,18,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.031053,,,,False
8003e41d-3820-411f-ac6d-5a002d6d037f,c75353c9-2e50-4462-9e3c-dcde1f877e87,13% Off Your Order,13% Off Your Order at 1515 Restaurant & Lounge.,2026-07-11 19:36:19.388666,2026-09-18 19:36:19.388666,True,,14,,PERCENT_OFF,,,,13.0,,,,,,,,2026-07-17 19:36:19.558605,,,,False
801493c0-130a-4632-820c-9acd4fc9f59c,97e2b8ae-92bf-4c17-8276-5c6cd1b9a10f,34% Off Your Order,34% Off Your Order at NAZ HAIR AFFAIR.,2026-05-26 03:53:28.667195,2026-07-27 03:53:28.667195,True,,22,,PERCENT_OFF,,,,34.0,,,,,,,2026-05-26 03:53:28.667195,2026-07-18 03:53:28.839989,,,,False
801c38bd-f7d3-4601-bfa5-ddac9e3b5197,d516b8aa-e19d-458a-b148-e4d506838695,Weekday Special,Weekday Special at La Mordida.,2026-07-10 02:54:07.816186,2026-07-27 02:54:07.816186,True,,9,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.031990,,,,False
80264e86-5016-4097-8cff-bfe6d75d8f8e,a11e9e5a-6b78-45c3-8a13-592aa52390b8,Weekday Special,Weekday Special at Tice Valley Hair & Nail Salon and Barbershop.,2026-07-18 03:53:28.667195,2026-09-07 03:53:28.667195,True,,3,,STANDARD,,,,,,,,,,,,2026-07-18 03:53:28.840698,,,,False
802d7c82-4c06-4370-9aab-da3d513a6459,99c6d0fc-99ac-495a-a18c-6856a99956de,"Spend $27, Get 13% Off","Spend $27, Get 13% Off at Celebration Salon Wigs and Extensions.",2026-07-14 19:36:19.388666,2026-08-27 19:36:19.388666,True,,20,,SPEND_X_GET_PERCENT,,,,13.0,,,2733.0,,,,,2026-07-17 19:36:19.560603,,,,False
80303a1d-8e89-4385-a5e3-815b0e785fa3,9d75215f-8225-46ae-8f6d-a266b9191d82,Buy 1 Get 1 Free,Buy 1 Get 1 Free at Gibson's Irish Pub.,2026-06-20 19:36:19.388666,2026-08-30 19:36:19.388666,True,,14,,BUY_X_GET_Y,1.0,1.0,,,,,,,,,,2026-07-17 19:36:19.560061,,,,False
8033b8c6-12fa-4e35-ab4e-8d3b85f5c33e,ab3ea0ed-2bc5-4b30-9fe8-0a92e3123f4b,Buy 2 Get 1 Free,Buy 2 Get 1 Free at Szechuan Garden.,2026-06-30 02:54:07.816186,2026-07-22 02:54:07.816186,True,,7,,BUY_X_GET_Y,2.0,1.0,,,,,,,,,,2026-07-18 02:54:08.027820,,,,False
8039c2dc-07a6-4fa6-9023-746b507ea478,4dcb9888-0d77-4825-b3b6-5687eefb148e,Special Offer,Special Offer at Cigar Loft & Lounge.,2026-06-04 19:36:19.388666,2026-07-05 19:36:19.388666,True,,21,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-17 19:36:19.559813,,,,False
8048e57b-7423-4e6e-b80f-f6fa4f40d774,0ae25236-7346-4925-8828-9f19bf141d98,Weekday Special,Weekday Special at Absolute Perfection.,2026-06-23 19:36:19.388666,2026-08-26 19:36:19.388666,True,,5,,STANDARD,,,,,,,,,,,,2026-07-17 19:36:19.561238,,,,False
80625229-9f49-45cf-a089-765407dd5b50,f271f665-5cd7-4fd3-b709-6639e709cf59,Chef's Pick for $14.00,Chef's Pick for $14.00 at Pslice Pizza.,2026-06-10 02:54:07.816186,2026-08-20 02:54:07.816186,True,,16,,FIXED_PRICE_ITEM,,,,,Chef's Pick,1400.0,,,,,2026-06-10 02:54:07.816186,2026-07-18 02:54:08.026913,,,,False
807166c1-448b-4251-a86e-3e262f8e4d13,115da394-b610-40b8-a585-a2755cce7d87,"Spend $27, Get $6 Off","Spend $27, Get $6 Off at TruFusion Walnut Creek.",2026-07-16 19:36:19.388666,2026-08-25 19:36:19.388666,True,,23,,SPEND_X_GET_AMOUNT,,,,,,,2734.0,622.0,,,,2026-07-17 19:36:19.561894,,,,False
809830ba-75bd-47de-af9e-817da74fdcad,1937d284-badd-40e0-a608-12ebe2bd0593,Weekday Special,Weekday Special at Taqueria Mariscos.,2026-06-15 02:54:07.816186,2026-07-24 02:54:07.816186,True,,5,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.031949,,,,False
80a5130e-44d7-4e1a-b897-d1d19cadf8da,cd322493-e744-4e1c-897f-a3661193bfcb,"Spend $34, Get 18% Off","Spend $34, Get 18% Off at Sauced BBQ & Spirits.",2026-05-30 02:54:07.816186,2026-07-30 02:54:07.816186,True,,20,,SPEND_X_GET_PERCENT,,,,18.0,,,3404.0,,,,2026-05-30 02:54:07.816186,2026-07-18 02:54:08.022748,,,,False
80aa3306-e79f-4c3f-b252-27fc3f1d7c0b,34b7358e-fef4-4cc3-aa32-ed8f12a6f41a,Buy 1 Get 2 Free,Buy 1 Get 2 Free at THE HAIR EXTENSIONS EXPERT.,2026-06-12 19:36:19.388666,2026-08-13 19:36:19.388666,True,,11,,BUY_X_GET_Y,1.0,2.0,,,,,,,,,,2026-07-17 19:36:19.560438,,,,False
80b00424-ae2d-426d-afe4-9470c2bf7279,3ecac890-9dee-452a-b463-e9d67ba8a31b,Featured Item for $6.34,Featured Item for $6.34 at Stadium Pub.,2026-06-13 19:36:19.388666,2026-07-25 19:36:19.388666,True,,9,,FIXED_PRICE_ITEM,,,,,Featured Item,634.0,,,,,,2026-07-17 19:36:19.559464,,,,False
80bc695b-6a98-4013-a77f-386f9b6a16d9,5def9ef9-436e-422f-ac61-95b8d3f19e97,"Spend $45, Get 25% Off","Spend $45, Get 25% Off at Wellness Creek Cafe.",2026-06-20 03:53:28.667195,2026-08-06 03:53:28.667195,True,,21,,SPEND_X_GET_PERCENT,,,,25.0,,,4546.0,,,,,2026-07-18 03:53:28.837892,,,,False
80d3106e-7e41-4b21-aa29-72d6c56ce260,ab6c78b4-0b53-4a70-92bd-7f2e3b6bedc5,Special Offer,Special Offer at Gusto Mio.,2026-06-12 19:36:19.388666,2026-08-31 19:36:19.388666,True,,4,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-17 19:36:19.564109,,,,False
80de0e36-a851-4fd8-8bae-8308a84155bd,7433840f-62c8-4c40-aa13-350d7dec2f6b,Chef's Pick for $19.39,Chef's Pick for $19.39 at The Dive.,2026-06-01 02:54:07.816186,2026-08-11 02:54:07.816186,True,,8,,FIXED_PRICE_ITEM,,,,,Chef's Pick,1939.0,,,,,2026-06-01 02:54:07.816186,2026-07-18 02:54:08.023849,,,,False
81393ca5-aee3-43f3-becb-83041e0f4638,3bb44362-e731-4f70-8534-a57b9997f3b2,29% Off Your Order,29% Off Your Order at Montecatini Ristorante & Bar.,2026-05-24 02:54:07.816186,2026-07-25 02:54:07.816186,True,,8,,PERCENT_OFF,,,,29.0,,,,,,,,2026-07-18 02:54:08.023212,,,,False
8139d3bd-a779-4f05-9639-69e5824cb284,3a9da88c-2c88-4cc4-83d9-2f2410922fc7,Weekday Special,Weekday Special at Gravity Cut & Color.,2026-05-19 03:53:28.667195,2026-07-15 03:53:28.667195,True,,16,,STANDARD,,,,,,,,,,,,2026-07-18 03:53:28.840501,,,,False
813e8915-405d-4c60-ac0e-a77c2360084b,787a7ab7-fb6a-455b-ad06-f70a0054edac,"Spend $46, Get $6 Off","Spend $46, Get $6 Off at Taqueria Pueblo Magico.",2026-06-17 02:54:07.816186,2026-09-07 02:54:07.816186,True,,15,,SPEND_X_GET_AMOUNT,,,,,,,4635.0,615.0,,,,2026-07-18 02:54:08.030594,,,,False
81421a4f-308e-46a7-b913-7ccfb6934fc1,adf08666-0d7b-4038-bfc1-3464a182530f,"Spend $25, Get 15% Off","Spend $25, Get 15% Off at Buckhorn BBQ +GRILL.",2026-07-11 02:54:07.816186,2026-07-28 02:54:07.816186,True,,12,,SPEND_X_GET_PERCENT,,,,15.0,,,2526.0,,,,2026-07-11 02:54:07.816186,2026-07-18 02:54:08.023419,,,,False
815f0a2f-121d-4dc5-b8e8-033a009a7aca,e375ed36-bce7-4a4f-8e20-071408e2ed0d,Featured Item for $12.66,Featured Item for $12.66 at Maguey Mexican Restaurant.,2026-06-24 19:36:19.388666,2026-08-21 19:36:19.388666,True,,12,,FIXED_PRICE_ITEM,,,,,Featured Item,1266.0,,,,,2026-06-24 19:36:19.388666,2026-07-17 19:36:19.566030,,,,False
816b3126-2d42-4826-88c5-6eaa16c57a6b,c509b277-d1c8-4820-a8d2-33d6bcff9caf,"Spend $45, Get $8 Off","Spend $45, Get $8 Off at Aozora Japanese Restaurant.",2026-06-09 02:54:07.816186,2026-07-11 02:54:07.816186,True,,8,,SPEND_X_GET_AMOUNT,,,,,,,4524.0,752.0,,,,2026-07-18 02:54:08.029212,,,,False
817065ca-3f27-4d0e-9bc8-ab0aec59312b,db827c3f-9452-4a78-90a6-c68c5c6b5ffb,"Spend $19, Get 11% Off","Spend $19, Get 11% Off at Crystal Beauty Lounge Nails & Lashes.",2026-07-03 19:36:19.388666,2026-08-14 19:36:19.388666,True,,16,,SPEND_X_GET_PERCENT,,,,11.0,,,1869.0,,,,2026-07-03 19:36:19.388666,2026-07-17 19:36:19.563112,,,,False
8171cd3d-e6ee-425b-9cbf-21235e87acf5,c016a346-ebbb-419f-85a5-520829c4810a,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Parada.,2026-06-03 02:54:07.816186,2026-07-14 02:54:07.816186,True,,14,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,2026-06-03 02:54:07.816186,2026-07-18 02:54:08.022654,,,,False
818019a7-539b-4e2b-bb2d-7e731a4f6cd8,762d0137-df71-4b8e-b2dc-224f6e486400,"Spend $34, Get 25% Off","Spend $34, Get 25% Off at Salsa Verde Mexican Cuisine.",2026-06-13 02:54:07.816186,2026-07-17 02:54:07.816186,True,,13,,SPEND_X_GET_PERCENT,,,,25.0,,,3424.0,,,,,2026-07-18 02:54:08.031706,,,,False
818374a9-4c2a-4944-85f2-8754a49f599f,d0d1d360-68b2-4122-881b-30b1ae19f12e,"Spend $39, Get 13% Off","Spend $39, Get 13% Off at Flowers Salon.",2026-06-26 02:54:07.816186,2026-08-24 02:54:07.816186,True,,20,,SPEND_X_GET_PERCENT,,,,13.0,,,3904.0,,,,,2026-07-18 02:54:08.025776,,,,False
818543e7-2961-4351-9313-bfaf1c2484da,dd550335-4612-4d70-b466-918ab53102e8,"Spend $22, Get 11% Off","Spend $22, Get 11% Off at The Greenery Restaurant & Sports Bar.",2026-07-02 02:54:07.816186,2026-09-02 02:54:07.816186,True,,15,,SPEND_X_GET_PERCENT,,,,11.0,,,2244.0,,,,,2026-07-18 02:54:08.022709,,,,False
81909dd6-ad26-4931-ba8b-a5c15c50cb29,c5703714-3089-49b8-b579-994113c434fb,Special Offer,Special Offer at Terra Aesthetics & Wellness.,2026-07-11 03:53:28.667195,2026-09-16 03:53:28.667195,True,,19,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,2026-07-11 03:53:28.667195,2026-07-18 03:53:28.841887,,,,False
8195357b-462a-48d5-bec9-3b6dccac9216,0a789932-8aa8-4785-a7dc-f60cabbb696b,Special Offer,Special Offer at kibi’s Cafe Walnut Creek.,2026-07-11 03:53:28.667195,2026-08-02 03:53:28.667195,True,,3,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 03:53:28.838231,,,,False
81bb1382-e200-42fb-a662-e073e3b570ff,6257b3e6-d0ae-4121-b27e-d228271abfde,Signature Item for $13.50,Signature Item for $13.50 at Dumpling Hours.,2026-06-15 19:36:19.388666,2026-09-02 19:36:19.388666,True,,12,,FIXED_PRICE_ITEM,,,,,Signature Item,1350.0,,,,,2026-06-15 19:36:19.388666,2026-07-17 19:36:19.564658,,,,False
81cc0d2b-3e2c-470e-8496-b0e2298930bd,ce5f6fa9-fa87-4339-aa4d-3b3ad31bf54d,Weekday Special,Weekday Special at Natural Spa.,2026-07-09 03:53:28.667195,2026-08-02 03:53:28.667195,True,,13,,STANDARD,,,,,,,,,,,,2026-07-18 03:53:28.844017,,,,False
81dadf43-4bf5-4cd9-b82d-ccc527c346f7,44cbc839-0e4c-4fa0-bd62-16344a8d2aa9,19% Off Your Order,19% Off Your Order at Relax The Back.,2026-07-16 19:36:19.388666,2026-09-08 19:36:19.388666,True,,4,,PERCENT_OFF,,,,19.0,,,,,,,,2026-07-17 19:36:19.563236,,,,False
81dd11bf-1a5c-4bb9-8a09-83a28f3c0047,4810fbff-8873-4504-a4d4-e955ca276ec2,"Spend $34, Get 18% Off","Spend $34, Get 18% Off at WFM Coffee Bar.",2026-05-29 19:36:19.388666,2026-07-29 19:36:19.388666,True,,20,,SPEND_X_GET_PERCENT,,,,18.0,,,3404.0,,,,2026-05-29 19:36:19.388666,2026-07-17 19:36:19.559191,,,,False
81e6f912-b987-477c-82d3-f2fcbf8bc78d,92083f7e-761b-416c-9caf-1e35ca4311eb,Featured Item for $16.23,Featured Item for $16.23 at Beyond Beauty Med Spa.,2026-06-18 03:53:28.667195,2026-09-14 03:53:28.667195,True,,17,,FIXED_PRICE_ITEM,,,,,Featured Item,1623.0,,,,,,2026-07-18 03:53:28.840795,,,,False
82129616-4b3f-4cd7-bea9-05e49217e6ea,8f676c9d-3c77-44f1-bc71-45c636d3a96d,Weekday Special,Weekday Special at Main Street Kitchen & Bar.,2026-07-05 02:54:07.816186,2026-09-26 02:54:07.816186,True,,19,,STANDARD,,,,,,,,,,,2026-07-05 02:54:07.816186,2026-07-18 02:54:08.022254,,,,False
8221cf45-ee63-4d35-bbc2-a9391c93c5b2,0a789932-8aa8-4785-a7dc-f60cabbb696b,15% Off Your Order,15% Off Your Order at kibi’s Cafe Walnut Creek.,2026-06-29 03:53:28.667195,2026-07-14 03:53:28.667195,True,,5,,PERCENT_OFF,,,,15.0,,,,,,,,2026-07-18 03:53:28.838209,,,,False
82225077-8edc-4ce8-8bad-43284094b351,6cf5881f-5977-411c-aae5-7117138644fb,House Special for $14.94,House Special for $14.94 at Ellie's Pizzeria.,2026-07-17 19:36:19.388666,2026-08-08 19:36:19.388666,True,,19,,FIXED_PRICE_ITEM,,,,,House Special,1494.0,,,,,,2026-07-17 19:36:19.564472,,,,False
82394d22-3b22-4a01-b132-8ea287fc0920,ac32cd0f-6c29-434d-9221-0865b03df4d1,"Spend $34, Get 25% Off","Spend $34, Get 25% Off at Rare Byrd Salon.",2026-06-28 02:54:07.816186,2026-09-24 02:54:07.816186,True,,24,,SPEND_X_GET_PERCENT,,,,25.0,,,3362.0,,,,2026-06-28 02:54:07.816186,2026-07-18 02:54:08.025950,,,,False
8243b646-9aaf-4a3f-afd8-769edc3e0b1d,dbc7e7fe-b870-42e5-a8e3-be0ba4f8bcea,"Spend $30, Get 19% Off","Spend $30, Get 19% Off at La Tapatia Méxican Restaurant and Cantina | Concord.",2026-07-03 02:54:07.816186,2026-07-28 02:54:07.816186,True,,22,,SPEND_X_GET_PERCENT,,,,19.0,,,2968.0,,,,2026-07-03 02:54:07.816186,2026-07-18 02:54:08.030993,,,,False
824587dd-37f7-4442-bb99-946a7507eb0d,7eeee8ac-3a95-49a5-9a10-47342e085a69,Weekday Special,Weekday Special at Avante Aesthetics.,2026-05-28 03:53:28.667195,2026-06-22 03:53:28.667195,True,,12,,STANDARD,,,,,,,,,,,,2026-07-18 03:53:28.844090,,,,False
8264001d-0a56-46c5-beb6-b85643c2bcea,85ac8e7d-87fd-46d7-9fd0-c78c5329c630,Weekday Special,Weekday Special at Beauty by Rose.,2026-06-18 03:53:28.667195,2026-07-09 03:53:28.667195,True,,23,,STANDARD,,,,,,,,,,,,2026-07-18 03:53:28.840579,,,,False
8273b980-1be6-411c-9571-84db12e78e0e,ab2016dd-387e-4664-96eb-b7f2196216f9,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Sichuan Fortune House.,2026-05-27 02:54:07.816186,2026-06-21 02:54:07.816186,True,,20,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,,2026-07-18 02:54:08.027400,,,,False
8276aff5-6e47-4cda-b551-0f95753039aa,61c67725-aeff-4183-90af-88b96bab2474,Special Offer,Special Offer at Impact Hair Salon.,2026-06-30 03:53:28.667195,2026-07-29 03:53:28.667195,True,,18,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-18 03:53:28.840050,,,,False
82787ceb-0ea0-4c05-be89-3cfe327eafb6,5def9ef9-436e-422f-ac61-95b8d3f19e97,29% Off Your Order,29% Off Your Order at Wellness Creek Cafe.,2026-06-28 03:53:28.667195,2026-09-06 03:53:28.667195,True,,24,,PERCENT_OFF,,,,29.0,,,,,,,,2026-07-18 03:53:28.837881,,,,False
828cbe47-2ff6-4263-a620-a1168393443f,209029c6-989a-4f22-9a89-cb157d99167a,Special Offer,Special Offer at Amazing Hair Extensions by Regina.,2026-07-16 03:53:28.667195,2026-09-13 03:53:28.667195,True,,21,,CUSTOM_TEXT,,,,,,,,,Show this deal for a free upgrade.,,,2026-07-18 03:53:28.839574,,,,False
